"Player","Team","Position","Year","Rk","Status","Opponent","FPts","FP/G","%D","ADP","Bye","% Owned"
"Solomon, Aubrey","Mich","DL","So","1228","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Sori-Marin, Mariano","Minn","LB","Fr","1229","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Spence, Cam","MD","DL","Fr","1230","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Spivak, Joe","NW","DL","So","1231","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"St-Juste, Benjamin","Mich","DB","So","1232","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Stalbird, Isaiah","Neb","DB","Fr","1233","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Stallings IV, Allen","Ind","DL","Jr","1234","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Stamm, Andrew","Ind","LB","So","1235","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Stille, Ben","Neb","DL,LB","So","1236","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Stokes, KJ","Purd","DL","Fr","1237","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Stokke, Mason","Wisc","LB","So","1238","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Stone, Geno","Iowa","DB","So","1239","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Stovall, Jeramiah","Neb","DB","Jr","1240","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Strazzanti, Alex","Minn","DB","Fr","1241","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Strey, Marty","Wisc","LB","Fr","1242","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Strieter, Owen","Ind","DB","Fr","1243","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Sullivan, Eli","Neb","DB","So","1244","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Sullivan, Jack","Purd","DL","Fr","1245","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Sutherland, Jonathan","PSU","DB","Fr","1246","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Sweeney, Conor","Purd","DL","Sr","1247","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Swenson, Calvin","Minn","DB","So","1248","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Tannor, Caleb","Neb","LB","Fr","1249","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Tarburton, Nick","PSU","DL,LB","Fr","1250","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Taylor, Cam","Neb","DB","Fr","1251","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Taylor, Manny","Rut","DL","Jr","1252","FA","TxSt Sat 12:00PM","0","0","-","-","9","-"
"Teague, Jamaal","Minn","DL","Fr","1253","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Thieneman, Brennan","Purd","DB","So","1254","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Thomas, Ambry","Mich","DB","So","1255","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Thomas, Deontre","Neb","DL","So","1256","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Thomas, Guy","Neb","LB","Fr","1257","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Thomas, Kiondre","Minn","DB","So","1258","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Thomas, Matt","Rut","DL","Fr","1259","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Tiedt, Hegeman","Wisc","LB","So","1260","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Timm, Mike","Iowa","LB","Fr","1261","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Todd, DeAri","MSU","DL","Fr","1262","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Togiai, Tommy","OHSt","DL","Fr","1263","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Tolson, Khalan","Ill","LB","Fr","1264","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Toney, Shaka","PSU","DL","So","1265","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Torchio, John","Wisc","DB","Fr","1266","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Trice, Cory","Purd","DB","Fr","1267","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Turner, Chazmyn","Purd","DL","Jr","1268","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Turner, Josh","Iowa","DB","Fr","1269","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Turner, Julius","Rut","DL","So","1270","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Tverdov, Mike","Rut","DL","Fr","1271","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Umlor, Nate","Minn","DL","So","1272","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Underwood, Nick","MD","LB","Jr","1273","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Upshaw, Taylor","Mich","DL","Fr","1274","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Vainuku, Vaha","Neb","DL","Jr","1275","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Van Ginkel, Andrew","Wisc","LB","Sr","1276","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Vasey, Dan","PSU","DL","Fr","1277","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Vilain, Luiji","Mich","DL","So","1278","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Vincent, Taron","OHSt","DL","Fr","1279","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Volpentesta, Cristian","Wisc","DB","So","1280","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Vopal, Aaron","Wisc","DL","Fr","1281","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Vranic, Jason","PSU","LB","Sr","1282","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Wade, Barrington","Iowa","LB","So","1283","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Wade, Lamont","PSU","DB","So","1284","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Wade, Shaun","OHSt","DB","Fr","1285","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Waggoner, John","Iowa","DL","Fr","1286","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Walker, Chris","Neb","DL","Fr","1287","FA","Akr Sat 8:00PM","0","0","-","-","9","-"
"Walker, Nick","Ill","DB","So","1288","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Ware, Delano","Ill","DB","Fr","1289","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Warinner, Edward","MSU","LB","Fr","1290","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Watts, Anthony","Purd","DL","So","1291","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Weinmaster, Jacob","Neb","LB","Jr","1292","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Welschof, Julius","Mich","DL","Fr","1293","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Werner, Pete","OHSt","LB","So","1294","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Whillock, Travis","NW","DB","So","1295","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"White, Victor","Minn","DL","So","1296","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Wildeman, Tate","Neb","DL","Fr","1297","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Wildgoose, Rachad","Wisc","DB","Fr","1298","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Willekes, Kenny","MSU","DL","Jr","1299","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Williams, Alex","OHSt","DL","Fr","1300","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Williams, Bennett","Ill","DB","So","1301","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Williams, Bryson","Wisc","DL","Fr","1302","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Williams, Caesar","Wisc","DB","So","1303","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Williams, Deontai","Neb","DB","So","1304","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Williams, Jaylin","Ind","DB","Fr","1305","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Williams, Jonah","Purd","LB","Fr","1306","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Williamson, Marcus","OHSt","DB","So","1307","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Wint, Jahsen","OHSt","DB","So","1308","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Woods, J'Marick","Mich","DB","So","1309","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Woods, Jamal","Ill","DL","So","1310","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Wyatt, Dylan","Ill","DB","Fr","1311","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Yorey, Johnny","Rut","LB","Fr","1312","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Young, Avery","Rut","DB","Fr","1313","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Young, Chase","OHSt","DL","So","1314","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Ziemba, Michael","Ind","DL","So","1315","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
