"Player","Team","Position","Year","Rk","Status","Opponent","FPts","FP/G","%D","ADP","Bye","% Owned"
"Dix, Donnell","PSU","DL","Sr","1002","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Domann, JoJo","Neb","DB","So","1003","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Donald, Noah","OHSt","DL","Jr","1004","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Doyle, Dillon","Iowa","LB","Fr","1005","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Drobocky, Dane","Mich","DL","Jr","1006","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"DuMond, Joe","PSU","DL,LB","Jr","1007","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Duggan, Jaohne","Rut","DL","Fr","1008","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Dunaway, Jack","Mich","LB","Sr","1009","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Durr, Coney","Minn","DB","Jr","1010","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Duwa, Levi","Iowa","DL","Fr","1011","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Egbuaba, Nnamdi","MD","LB","Sr","1012","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Eley, Ayinde","MD","LB","Fr","1013","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Estes, Rey","Minn","DB","Fr","1014","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Evans, Joe","Iowa","LB","Fr","1015","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Faison-Walden, Brelin","PSU","LB","Fr","1016","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Fakasiieiki, Semisi","Purd","DL,LB","So","1017","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Fakih, Adam","Mich","LB","So","1018","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Fankhauser, Owen","OHSt","DB","Jr","1019","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Faustin, Sammy","Mich","DB","Fr","1020","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Feist, Colton","Neb","DL","Fr","1021","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Fitzgerald, Bryant","Ind","DB","Fr","1022","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Flythe, Vincent","MD","DB","Fr","1023","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Fontaine, Austin","MD","DL","Fr","1024","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Franklin, Jaylan","Wisc","LB","Fr","1025","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Frederick, Corbin","Neb","DB","Fr","1026","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Friday, Tyler","OHSt","DL","Fr","1027","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Gaddy, Brandon","MD","DL","Fr","1028","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Gaddy, Breyon","MD","DL","Fr","1029","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Gant, Dallas","OHSt","LB","Fr","1030","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Garvin, Jelani Ray","Rut","DB","Jr","1031","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"George, Joey","Mich","DL","Fr","1032","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Gervin, Kalon","MSU","DB","Fr","1033","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Gibson, Jerry","Minn","DL","Sr","1034","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Glasgow, Cherokee","MD","DL","Fr","1035","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Goetz, C.J.","Wisc","LB","Fr","1036","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Goldsberry, Owen","Mich","DB","Fr","1037","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Gordon, Trent","PSU","DB","Fr","1038","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Gotay, Fa'Najae","MD","LB","Fr","1039","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Grady, Griffin","Wisc","LB","So","1040","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Gray, Vincent","Mich","DB","Fr","1041","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Green, Gemon","Mich","DB","Fr","1042","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Green, German","Mich","DB","Fr","1043","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Green, Kendrick","Ill","DL","Fr","1044","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Green-May, Izayah","Wisc","LB","Fr","1045","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Griggs, Jason","Rut","DL","So","1046","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Grodman, Louis","Mich","DB","Sr","1047","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Guthrie, Trenton","Minn","LB","Fr","1048","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Hamdan, Zaid","OHSt","DL","Fr","1049","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hampton, A.J.","NW","DB","Fr","1050","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Hansard, Fred","PSU","DL","Fr","1051","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Hansen, Jake","Ill","LB","So","1052","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Hardge III, Ron","Ill","DB","Fr","1053","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Hartlaub, Drew","PSU","DB","Fr","1054","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Harvey, Noah","MSU","LB","Fr","1055","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Hawkins, Aeneas","PSU","DL","Fr","1056","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Head Jr., James","Ind","DL","Fr","1057","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Henderson, Xavier","MSU","DB","Fr","1058","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Henningsen, Matt","Wisc","DL","Fr","1059","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Heyroth, Jacob","Wisc","LB","Fr","1060","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Hickcox, Noah","Minn","DL","Fr","1061","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Hicks, Faion","Wisc","DB","Fr","1062","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Hill, Ronnie","Purd","DB","Jr","1063","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Hiller, Austin","NW","DB","Fr","1064","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Hittle, Logan","OHSt","LB","Jr","1065","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Hollins, Jacob","Ill","LB","Fr","1066","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Holmes, Ezekiel","Ill","DL","Fr","1067","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Honas, Will","Neb","LB","Jr","1068","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Hooker, Marcus","OHSt","DB","Fr","1069","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Howden, Jordan","Minn","DB","Fr","1070","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Hudetz, Troy","NW","LB","So","1071","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Humphries, Isaiah","PSU","DB","Fr","1072","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Hutchinson, Aidan","Mich","DL","Fr","1073","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Irving-Bey, Deron","Mich","DL","So","1074","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Izien, Christian","Rut","DB","Fr","1075","WW","TxSt Sat 12:00PM","0","0","-","-","9","-"
"Jackson, Antwuan","OHSt","DL","So","1076","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jackson, Bryce","NW","DB","Fr","1077","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Jackson, Damian","Neb","DL","Fr","1078","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jackson, Will","Neb","DB","Jr","1079","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jacobus, Dalles","Iowa","DL","So","1080","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Jarzynka, Matt","Neb","DL","Sr","1081","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jean-Baptiste, Javontae","OHSt","DL","Fr","1082","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jefferson, Pernell","Neb","LB","So","1083","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jennings, Deion","Rut","LB","Fr","1084","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Jester, Hayden","OHSt","LB","Jr","1085","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jeter, Donovan","Mich","DL","So","1086","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Johns, Tim","Purd","LB","Fr","1087","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Johnson, D.J.","Iowa","DB","Fr","1088","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Johnson, Donovan","PSU","DB","Fr","1089","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Johnson, Jamar","Ind","DB","Fr","1090","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Johnson, Joseph","Neb","LB","Fr","1091","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Johnson, Lawrence","Purd","DL","Fr","1092","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Johnson, Patrick","Wisc","DB","Jr","1093","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Johnson, Ron","Mich","DL","Jr","1094","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Johnson, Tyreke","OHSt","DB","Fr","1095","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Jones, Cam","Ind","LB","Fr","1096","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jones, Cam'ron","Neb","DB","Fr","1097","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jones, Deon","MD","DB","Fr","1098","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Jones, Khalid","NW","LB","Fr","1099","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Jones, Reuben","Mich","DL","Sr","1100","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Jones, Shamar","Ind","DL","Fr","1101","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jordan, Grant","Neb","LB","So","1102","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jordan, Spencer","Neb","LB","So","1103","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Joseph, Kerby","Ill","DB","Fr","1104","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Jusevitch, Jordan","Ind","DB","Fr","1105","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jutwreten, Robin","Rut","DL","Fr","1106","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Kallenberger, Jack","Iowa","DL","Jr","1107","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Karel, Reid","Neb","DB","Jr","1108","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Katshir, Charlie","PSU","LB","Fr","1109","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Kent, Trevor","NW","DL","Fr","1110","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Kern, Jack","Minn","DL","Fr","1111","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"King, Jonathan","Ind","DL","Fr","1112","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Klemp, Logan","Iowa","LB","Fr","1113","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Koerner, Jack","Iowa","DB","Fr","1114","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Kromah, Jamree","Rut","DL","Fr","1115","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Leius, Jack","Minn","DB","So","1116","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Leota, Andrew","NW","DL","Fr","1117","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Lewis, Marcus","MD","DB","Jr","1118","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Linderbaum, Tyler","Iowa","DL","Fr","1119","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Lingenfelter, Ben","Neb","DL","Fr","1120","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Luby, John","Mich","DL","Sr","1121","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Luketa, Jesse","PSU","LB","Fr","1122","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Lyles, Kayden","Wisc","DL","Fr","1123","WW","W Ky Fri 9:00PM","0","0","-","-","5","-"
"Mackey, Dedrick","Purd","DB","Fr","1124","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Maddox-Williams, Tyreek","Rut","LB","So","1125","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Mafe, Boye","Minn","DL","Fr","1126","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Mais, Tyler","Wisc","DB","Fr","1127","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Major, Kenneth","Purd","DB","Fr","1128","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Mandryk, Jack","MSU","DB","Fr","1129","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Mann, Grayson","NW","LB","Fr","1130","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Marks, Jeff","Purd","DL","Fr","1131","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Marshall, Anthony","Rut","DB","Fr","1132","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Martin, Jartavius","Ill","DB","Fr","1133","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Mason, Tijaun","Rut","DL","Fr","1134","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Matthews, Devon","Ind","DB","Fr","1135","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"McCabe, Gavin","Ind","DL","Fr","1136","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"McCallum, Lane","Neb","DB","Fr","1137","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"McCullough, Ahmad","MD","LB","Fr","1138","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"McCurry, Ryan","Mich","DB","Fr","1139","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"McDonald, Bishop","Minn","DB","Jr","1140","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"McDonald, Jayden","Iowa","LB","Fr","1141","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"McDonald, Jeremiah","NW","DB","Fr","1142","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"McEachern, Alec","Ill","LB,DB","Fr","1143","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"McGrone, Cameron","Mich","LB","Fr","1144","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"McIntyre, Peter","NW","LB","Fr","1145","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"McWilliams III, Robert","Purd","DL","Fr","1146","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Mcfadden, Micah","Ind","LB","Fr","1147","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Merriweather, Kaevon","Iowa","DB","Fr","1148","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Mickens, Zamir","Rut","DB","Fr","1149","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Miller, B'Ahmad","MD","DL","Fr","1150","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Miller, Bruce","MD","LB","Sr","1151","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Miller, James","Ind","LB","Fr","1152","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Miner, Jordan","PSU","DB","Fr","1153","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Mitchell, Matt","Mich","DB","Sr","1154","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Mitchell, Teradja","OHSt","LB","Fr","1155","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Montgomery, Freddie","MD","DB","So","1156","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Montgomery, Ken","MD","DB","Fr","1157","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Morgan, Cade","Purd","LB","Fr","1158","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Morrison, Jake","Iowa","DL","Fr","1159","WW","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Mosley, Jordan","MD","LB","Fr","1160","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Moss, Riley","Iowa","DB","Fr","1161","WW","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Mossburg, Brent","MSU","LB","Fr","1162","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Mullens, Isaiah","Wisc","DL","Fr","1163","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Murtaugh, Drew","Ill","LB","So","1164","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Mustipher, PJ","PSU","DL","Fr","1165","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Myers, Carl","Mich","DL","Jr","1166","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"N-Okonji, Abi","Minn","DL","Fr","1167","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Nchami, Durell","MD","LB","Fr","1168","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Neff, Justin","PSU","DB","Fr","1169","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Nelson, Nathan","Iowa","DL","Fr","1170","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Nelson, Ryan","Mich","LB","Fr","1171","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Nelson, Scott","Wisc","DB","Fr","1172","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Newborg, Jake","Iowa","DL","Jr","1173","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Newsome II, Greg","NW","DB","Fr","1174","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Nixon, Daviyon","Iowa","DL","So","1175","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Norman, Jiah","MSU","DB","Fr","1176","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Norris, Madison","Ind","DL","Fr","1177","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Novak-Goar, Connor","Minn","DL","So","1178","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Nwankwo, Chike","Rut","LB","Fr","1179","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"O'Rourke, Devin","NW","DL","Fr","1180","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Offerdahl, Jameson","Mich","LB","Sr","1181","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Oladipo, Lere","Ill","DL","Fr","1182","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Olayinka, Oladimeji","MD","LB","Fr","1183","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Oliver, Braelen","Minn","LB","Fr","1184","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Onyekwere, Chigozie","MD","DB","Sr","1185","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Ostrowski, Jake","Ind","DL","Fr","1186","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Otomewo, Esezi","Minn","DL","Fr","1187","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Oweh, Jayson","PSU","DL","Fr","1188","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Paea, Phillip","Mich","DL","So","1189","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Parsons, Micah","PSU","LB","Fr","1190","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Pate, Deon","Ill","DL","Fr","1191","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Paul, Jarrett","Rut","DB","Fr","1192","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Paup, Jordan","Neb","DL,LB","Fr","1193","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Pearl, Julian","Ill","DL","Fr","1194","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Pearson, Reggie","Wisc","DB","Fr","1195","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Perkins, Byron","Purd","DB","Fr","1196","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Peterson, Jordan","Ind","DB","So","1197","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Pfaff, David","Wisc","DL","Jr","1198","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Piche, Owen","Minn","LB","Fr","1199","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Pierre, Noah","Ind","DB","Fr","1200","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Platter, Mason","Wisc","LB","Fr","1201","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Pope, K'Vaughan","OHSt","LB","Fr","1202","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Presta, Evan","PSU","DL","Fr","1203","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Proctor, Josh","OHSt","DB","Fr","1204","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Pryor, Corey","MSU","DB","So","1205","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Randall, Zach","Purd","LB","Fr","1206","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Razzano, Dante","MSU","LB","So","1207","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Recio, Freddie","Rut","DL","Fr","1208","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Reece, Tramar","Ind","DL","Fr","1209","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Reeves, Geoffrey","Mich","LB","Jr","1210","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Reid, John","PSU","DB","Jr","1211","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Reigelsperger, Alex","Minn","DL","Fr","1212","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Renner, Sam","Minn","DL","Jr","1213","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Reviere, Giovanni","Purd","DL","Fr","1214","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Reynolds, Hunter","Mich","DB","So","1215","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Riggs, Mitch","Iowa","LB","Fr","1216","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Rivera, Celso","MD","DL","Sr","1217","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Rivers, Jaylen","NW","LB","Fr","1218","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Roane, Micah","Minn","DL","Fr","1219","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Roberge, Gunnar","Wisc","DL","Jr","1220","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Roberts, Terry","Iowa","DB","Fr","1221","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Robinson, Malcolm","Minn","DL","Fr","1222","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Rogers, Casey","Neb","DL","Fr","1223","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Rogers, Lawtez","MD","DL","Fr","1224","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Romano, Cody","PSU","DB","Fr","1225","WW","App Sat 3:30PM","0","0","0%","-","6","-"
"Rosa, Austin","Rut","LB","Jr","1226","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Rothman, Quinn","Mich","DB","Fr","1227","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Rucker, Jordan","Purd","DB","Fr","1228","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Ruiz, Cameron","NW","DB","Fr","1229","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Rush, Thomas","Minn","LB","Fr","1230","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Russell, Joe","Minn","LB","Fr","1231","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Ruth, Corbin","Neb","DB","Fr","1232","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Sanborn, Jack","Wisc","LB","Fr","1233","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Sapp III, Benny","Minn","DB","Fr","1234","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Saunders, Jake","NW","DL","So","1235","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Schneider, Connor","Ind","DL","Fr","1236","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Schoenfelder, Bailey","Minn","LB","So","1237","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Schommer, Ryan","Neb","DL,LB","Fr","1238","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Schulte, Austin","Iowa","DL","So","1239","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Sermons, Donovan","NW","DB","Fr","1240","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Shannon, Noah","Iowa","DL","Fr","1241","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Shefke, Collin","Neb","DL","Fr","1242","FA","Akr Sat 8:00PM","0","0","-","-","9","-"
"Shibley, Adam","Mich","LB","So","1243","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Silver, Royal","Minn","DL","Jr","1244","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Simon, Brandon","Iowa","DL","So","1245","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Sims, Myles","Mich","DB","Fr","1246","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Singleton, Drew","Mich","LB","So","1247","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Slusher, Samuel","Ind","LB,DB","Fr","1248","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Smith, Alexander","Wisc","DB","Fr","1249","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Smith, CJ","Minn","DB","Fr","1250","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Smith, CJ","Neb","DB","Fr","1251","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Smith, Kadin","Purd","DB","Fr","1252","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Smith, O.J.","Minn","DL","Sr","1253","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Smith, Terell","Minn","DB","Fr","1254","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
