"Player","Team","Position","Year","Rk","Status","Opponent","FPts","FP/G","Bye","% Owned","+/-","GP","FRTDY","Int","IntYd","Sk","SkY","Tk","Stf","StY","Sft","RtTY","BFGTDY","TD"
"Waggoner, John","Iowa","DL","Fr","706","FA","NIU Sat 3:30PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Walker, Chris","Neb","DL","Fr","707","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Walker, Nick","Ill","DB","So","708","FA","Kent Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ware, Delano","Ill","DB","Fr","709","FA","Kent Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Warinner, Edward","MSU","LB","Fr","710","FA","UtSt Fri 7:00PM","0","0","3","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Watts, Anthony","Purd","DL","So","711","FA","NW Thu 8:00PM","0","0","6","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Weinmaster, Jacob","Neb","LB","Jr","712","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Welschof, Julius","Mich","DL","Fr","713","WW","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Werner, Pete","OHSt","LB","So","714","FA","OreSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Whillock, Travis","NW","DB","So","715","FA","@Purd Thu 8:00PM","0","0","4","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"White, Victor","Minn","DL","So","716","FA","NMSt Thu 7:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Wildeman, Tate","Neb","DL","Fr","717","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Wildgoose, Rachad","Wisc","DB","Fr","718","WW","W Ky Fri 9:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Willekes, Kenny","MSU","DL","Jr","719","FA","UtSt Fri 7:00PM","0","0","3","-","-","1","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Williams, Alex","OHSt","DL","Fr","720","FA","OreSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Williams, Bennett","Ill","DB","So","721","FA","Kent Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Williams, Bryson","Wisc","DL","Fr","722","FA","W Ky Fri 9:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Williams, Caesar","Wisc","DB","So","723","FA","W Ky Fri 9:00PM","0","0","5","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Williams, Deontai","Neb","DB","So","724","FA","Akr Sat 8:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Williams, Jaylin","Ind","DB","Fr","725","WW","@FLInt Sat 7:00PM","0","0","10","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Williams, Jonah","Purd","LB","Fr","726","FA","NW Thu 8:00PM","0","0","6","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Williamson, Marcus","OHSt","DB","So","727","FA","OreSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Wint, Jahsen","OHSt","DB","So","728","FA","OreSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0.0","0","0","0","0","0","0","0","0"
"Woods, J'Marick","Mich","DB","So","729","FA","@ND Sat 7:30PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Woods, Jamal","Ill","DL","So","730","FA","Kent Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Wyatt, Dylan","Ill","DB","Fr","731","FA","Kent Sat 12:00PM","0","0","5","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yorey, Johnny","Rut","LB","Fr","732","WW","TxSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Young, Avery","Rut","DB","Fr","733","WW","TxSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Young, Chase","OHSt","DL","So","734","FA","OreSt Sat 12:00PM","0","0","9","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ziemba, Michael","Ind","DL","So","735","FA","@FLInt Sat 7:00PM","0","0","10","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
